segmento;indice_test;Fecha;precio_real;precio_pred;valor_escalado_real;valor_escalado_pred;Maximo_historico_alcanzado;Precio_apertura_del_dia;Precio_cierre_del_dia;Precio_cierre_promedio_diario;Promedio_volumen_transado;Rango_del_dia;Recuento_volumen_por_dia;Suma_apertura_por_dia;Suma_cierre_por_dia;Volumen_promedio_diario,
backtest;657;;180.72;170.17192;0.143471481;0.13481487;;;;;;;;;;,
backtest;658;;176.74;174.88881;0.14020517;0.13868594;;;;;;;;;;,
backtest;659;;169.52;176.39531;0.134279852;0.13992229;;;;;;;;;;,
backtest;660;;165.71;173.46661;0.131153057;0.13751876;;;;;;;;;;,
backtest;661;;162.54;168.8106;0.128551498;0.13369766;;;;;;;;;;,
backtest;662;;160.85;164.17352;0.127164547;0.12989211;;;;;;;;;;,
backtest;663;;165.01;160.7379;0.13057858;0.12707256;;;;;;;;;;,
backtest;664;;153.39;160.76709;0.121042265;0.1270965;;;;;;;;;;,
backtest;665;;152.06;157.35838;0.119950759;0.12429905;;;;;;;;;;,
backtest;666;;141.21;154.00179;0.111046368;0.121544346;;;;;;;;;;,
backtest;667;;140.36;147.83632;0.110348789;0.11648446;;;;;;;;;;,
backtest;668;;146.03;143.12465;0.115002052;0.11261768;;;;;;;;;;,
backtest;669;;146.14;143.05313;0.115092327;0.11255899;;;;;;;;;;,
backtest;670;;143.15;144.55019;0.11263849;0.11378759;;;;;;;;;;,
backtest;671;;147.49;144.88853;0.116200246;0.11406527;;;;;;;;;;,
backtest;672;;142.65;146.54384;0.112228149;0.11542375;;;;;;;;;;,
backtest;673;;148.59;145.9793;0.117102995;0.11496043;;;;;;;;;;,
backtest;674;;156.28;147.2778;0.123414034;0.116026096;;;;;;;;;;,
backtest;675;;159.09;151.49414;0.125720148;0.11948636;;;;;;;;;;,
backtest;676;;160.01;155.87553;0.126475174;0.1230821;;;;;;;;;;,
backtest;677;;165.11;158.79669;0.130660648;0.12547944;;;;;;;;;;,
backtest;678;;168.99;161.97047;0.133844891;0.12808411;;;;;;;;;;,
backtest;679;;177.02;165.27946;0.140434961;0.13079973;;;;;;;;;;,
backtest;680;;173.77;170.2965;0.137767747;0.13491711;;;;;;;;;;,
backtest;681;;167.65;172.34305;0.132745178;0.13659668;;;;;;;;;;,
backtest;682;;178.39;170.16304;0.141559294;0.13480759;;;;;;;;;;,
backtest;683;;191.93;171.73273;0.152671317;0.1360958;;;;;;;;;;,
backtest;684;;192.65;178.97989;0.153262208;0.14204341;;;;;;;;;;,
backtest;685;;193.23;185.26332;0.153738203;0.14720011;;;;;;;;;;,
backtest;686;;198.02;189.02069;0.157669265;0.15028371;;;;;;;;;;,
backtest;687;;203.65;192.39037;0.1622897;0.15304914;;;;;;;;;;,
backtest;688;;191.62;196.40436;0.152416906;0.15634334;;;;;;;;;;,
backtest;689;;195.37;194.13129;0.15549446;0.15447788;;;;;;;;;;,
backtest;690;;209.43;192.39763;0.167033238;0.1530551;;;;;;;;;;,
backtest;691;;217.09;197.00119;0.173319655;0.15683316;;;;;;;;;;,
backtest;692;;211;204.64163;0.168321707;0.16310352;;;;;;;;;;,
backtest;693;;210.89;207.81253;0.168231432;0.16570581;;;;;;;;;;,
backtest;694;;221.73;208.446;0.177127616;0.16622569;;;;;;;;;;,
backtest;695;;222.05;212.3168;0.177390234;0.16940239;;;;;;;;;;,
backtest;696;;223.37;215.61435;0.178473533;0.17210862;;;;;;;;;;,
backtest;697;;212.65;217.9481;0.169675831;0.1740239;;;;;;;;;;,
backtest;698;;217.88;214.79291;0.173967993;0.17143448;;;;;;;;;;,
backtest;699;;229.71;213.38057;0.183676652;0.1702754;;;;;;;;;;,
backtest;700;;227.64;217.67337;0.181977842;0.17379843;;;;;;;;;;,
backtest;701;;220.02;221.13669;0.175724251;0.1766407;;;;;;;;;;,
backtest;702;;213.88;220.10077;0.170685269;0.17579055;;;;;;;;;;,
backtest;703;;206.55;215.80258;0.164669676;0.1722631;;;;;;;;;;,
backtest;704;;207.54;209.37912;0.16548215;0.16699149;;;;;;;;;;,
backtest;705;;236.64;205.36201;0.189363972;0.16369472;;;;;;;;;;,
backtest;706;;232.86;215.28275;0.186261797;0.17183648;;;;;;;;;;,
backtest;707;;235.01;223.89249;0.188026262;0.17890233;;;;;;;;;;,
backtest;708;;232.16;229.7739;0.18568732;0.1837291;;;;;;;;;;,
backtest;709;;226.98;231.36751;0.181436192;0.18503694;;;;;;;;;;,
backtest;710;;233.14;228.85344;0.186491588;0.1829737;;;;;;;;;;,
backtest;711;;238.9;228.37039;0.191218712;0.18257727;;;;;;;;;;,
backtest;712;;235.54;230.75055;0.188461223;0.18453062;;;;;;;;;;,
backtest;713;;232.88;231.61708;0.186278211;0.18524176;;;;;;;;;;,
backtest;714;;241.81;230.66133;0.193606894;0.18445739;;;;;;;;;;,
backtest;715;;234.36;233.08176;0.187492819;0.18644379;;;;;;;;;;,
backtest;716;;229.65;232.53189;0.183627411;0.18599252;;;;;;;;;;,
backtest;717;;229.66;229.54694;0.183635618;0.18354283;;;;;;;;;;,
backtest;718;;240.63;227.09123;0.19263849;0.18152748;;;;;;;;;;,
backtest;719;;242.28;230.13933;0.193992614;0.184029;;;;;;;;;;,
backtest;720;;255.41;234.2598;0.204768158;0.1874106;;;;;;;;;;,
backtest;721;;257.25;242.36835;0.206278211;0.19406512;;;;;;;;;;,
backtest;722;;259;249.11084;0.207714403;0.19959857;;;;;;;;;;,
backtest;723;;261.99;253.40804;0.21016824;0.2031252;;;;;;;;;;,
backtest;724;;264.68;256.29398;0.212375872;0.20549363;;;;;;;;;;,
backtest;725;;271.91;258.44547;0.218309397;0.20725931;;;;;;;;;;,
backtest;726;;267.79;262.14374;0.21492819;0.21029441;;;;;;;;;;,
backtest;727;;265.31;263.00464;0.212892901;0.21100093;;;;;;;;;;,
backtest;728;;264.1;261.63007;0.211899877;0.20987284;;;;;;;;;;,
backtest;729;;269.84;259.60696;0.216610587;0.20821254;;;;;;;;;;,
backtest;730;;273.83;260.46732;0.219885105;0.20891862;;;;;;;;;;,
backtest;731;;277.77;263.42773;0.223118588;0.21134818;;;;;;;;;;,
backtest;732;;279.65;267.47833;0.224661469;0.21467242;;;;;;;;;;,
backtest;733;;274.53;271.06763;0.220459581;0.21761808;;;;;;;;;;,
backtest;734;;268.81;271.10522;0.215765285;0.21764894;;;;;;;;;;,
backtest;735;;270.37;267.8378;0.217045548;0.21496741;;;;;;;;;;,
backtest;736;;275.79;265.53214;0.22149364;0.2130752;;;;;;;;;;,
backtest;737;;271.69;266.5675;0.218128847;0.21392491;;;;;;;;;;,
backtest;738;;264.95;266.58987;0.212597456;0.21394327;;;;;;;;;;,
backtest;739;;264.63;263.77054;0.212334838;0.21162951;;;;;;;;;;,
backtest;740;;267.58;261.2447;0.214755847;0.2095566;;;;;;;;;;,
backtest;741;;270.02;261.03552;0.216758309;0.20938492;;;;;;;;;;,
backtest;742;;276.67;262.6363;0.222215839;0.21069863;;;;;;;;;;,
backtest;743;;279.31;266.85742;0.224382437;0.21416286;;;;;;;;;;,
backtest;744;;271.04;271.23758;0.217595404;0.21775757;;;;;;;;;;,
backtest;745;;271.19;270.63202;0.217718506;0.21726058;;;;;;;;;;,
backtest;746;;270.42;268.83826;0.217086582;0.21578848;;;;;;;;;;,
backtest;747;;262.41;266.97873;0.210512926;0.2142624;;;;;;;;;;,
backtest;748;;269.56;262.5891;0.216380796;0.21065992;;;;;;;;;;,
backtest;749;;272.26;262.07394;0.218596635;0.21023713;;;;;;;;;;,
backtest;750;;277.49;263.94595;0.222888798;0.21177346;;;;;;;;;;,
backtest;751;;289.1;267.92224;0.232416906;0.21503673;;;;;;;;;;,
backtest;752;;282.1;275.57346;0.226672138;0.22131594;;;;;;;;;;,
backtest;753;;278.02;278.4125;0.223323759;0.2236459;;;;;;;;;;,
backtest;754;;275.62;277.07828;0.221354124;0.2225509;;;;;;;;;;,
backtest;755;;286.8;273.95694;0.230529339;0.2199893;;;;;;;;;;,
backtest;756;;291.51;275.83505;0.234394748;0.22153063;;;;;;;;;;,
backtest;757;;285.71;280.14087;0.229634797;0.22506432;;;;;;;;;;,
backtest;758;;288.85;281.13452;0.232211736;0.2258798;;;;;;;;;;,
backtest;759;;285.78;282.05508;0.229692245;0.22663529;;;;;;;;;;,
backtest;760;;283.4;281.29678;0.227739023;0.22601296;;;;;;;;;;,
backtest;761;;289.53;279.38873;0.232769799;0.22444706;;;;;;;;;;,
backtest;762;;292.13;280.33304;0.23490357;0.22522202;;;;;;;;;;,
backtest;763;;301.78;282.7424;0.242823143;0.22719935;;;;;;;;;;,
backtest;764;;316.78;288.49448;0.255133361;0.23191997;;;;;;;;;;,
backtest;765;;312.64;298.86932;0.251735741;0.24043441;;;;;;;;;;,
backtest;766;;311.76;304.70627;0.251013541;0.24522468;;;;;;;;;;,
backtest;767;;306.88;306.47537;0.247008617;0.24667655;;;;;;;;;;,
backtest;768;;305.38;304.2039;0.245777595;0.24481238;;;;;;;;;;,
backtest;769;;379.8;300.85507;0.306852688;0.24206409;;;;;;;;;;,
backtest;770;;389.46;327.91922;0.314780468;0.2642751;;;;;;;;;;,
backtest;771;;401.11;356.32187;0.324341403;0.28758463;;;;;;;;;;,
backtest;772;;378.34;378.34897;0.305654493;0.30566186;;;;;;;;;;,
backtest;773;;397.7;380.20355;0.321542881;0.3071839;;;;;;;;;;,
backtest;774;;393.27;382.57922;0.317907263;0.30913356;;;;;;;;;;,
backtest;775;;391.71;381.4518;0.316627;0.30820832;;;;;;;;;;,
backtest;776;;386.54;378.68964;0.312384079;0.30594143;;;;;;;;;;,
backtest;777;;374.75;374.30923;0.302708248;0.30234653;;;;;;;;;;,
backtest;778;;385.1;366.61908;0.311202298;0.29603535;;;;;;;;;;,
backtest;779;;387.7;365.46915;0.313336069;0.29509163;;;;;;;;;;,
backtest;780;;394.82;368.02066;0.319179319;0.2971856;;;;;;;;;;,
backtest;781;;410.22;373.93948;0.331817809;0.30204308;;;;;;;;;;,
backtest;782;;429.97;384.96677;0.348026262;0.31109297;;;;;;;;;;,
backtest;783;;426.53;401.08917;0.345203119;0.3243243;;;;;;;;;;,
backtest;784;;426.92;410.8271;0.345523184;0.33231604;;;;;;;;;;,
backtest;785;;438.08;414.88208;0.354681986;0.3356439;;;;;;;;;;,
backtest;786;;430.45;419.76392;0.348420189;0.33965033;;;;;;;;;;,
backtest;787;;430.25;419.4389;0.348256053;0.3393836;;;;;;;;;;,
backtest;788;;422.09;417.44406;0.341559294;0.33774647;;;;;;;;;;,
backtest;789;;406.32;412.32635;0.328617152;0.33354646;;;;;;;;;;,
backtest;790;;418.76;402.03192;0.338826426;0.325098;;;;;;;;;;,
backtest;791;;411.17;399.5167;0.332597456;0.3230338;;;;;;;;;;,
backtest;792;;408.22;397.36926;0.330176446;0.32127145;;;;;;;;;;,
backtest;793;;423.02;395.49667;0.342322528;0.31973466;;;;;;;;;;,
backtest;794;;424.13;400.6824;0.343233484;0.3239905;;;;;;;;;;,
backtest;795;;423.17;406.4719;0.34244563;0.32874182;;;;;;;;;;,
backtest;796;;421.03;409.95657;0.340689372;0.33160162;;;;;;;;;;,
backtest;797;;425.03;410.59238;0.343972097;0.33212343;;;;;;;;;;,
backtest;798;;421.8;411.67688;0.341321297;0.33301345;;;;;;;;;;,
backtest;799;;424.05;410.99457;0.343167829;0.3324535;;;;;;;;;;,
backtest;800;;439.02;410.88202;0.355453426;0.33236113;;;;;;;;;;,
backtest;801;;459.77;416.80203;0.372482561;0.33721957;;;;;;;;;;,
backtest;802;;454.69;430.14508;0.3683135;0.34816995;;;;;;;;;;,
backtest;803;;464.61;438.04733;0.376454657;0.35465518;;;;;;;;;;,
backtest;804;;474.94;445.05566;0.384932294;0.3604068;;;;;;;;;;,
backtest;805;;470.77;452.68384;0.381510053;0.3666671;;;;;;;;;;,
backtest;806;;455.2;455.32852;0.368732048;0.36883754;;;;;;;;;;,
backtest;807;;443.09;449.0109;0.358793599;0.36365277;;;;;;;;;;,
backtest;808;;446.12;437.65475;0.361280263;0.354333;;;;;;;;;;,
backtest;809;;456.79;430.52795;0.370036931;0.34848416;;;;;;;;;;,
backtest;810;;454.52;431.78586;0.368173984;0.3495165;;;;;;;;;;,
backtest;811;;459;434.2969;0.371850636;0.35157728;;;;;;;;;;,
backtest;812;;467.5;438.3866;0.378826426;0.35493362;;;;;;;;;;,
backtest;813;;467.29;444.92456;0.378654083;0.3602992;;;;;;;;;;,
backtest;814;;465.07;449.54465;0.376832171;0.3640908;;;;;;;;;;,
backtest;815;;442.69;450.91904;0.358465326;0.36521876;;;;;;;;;;,
backtest;816;;445.15;441.85422;0.360484202;0.3577794;;;;;;;;;;,
backtest;817;;446.8;434.4279;0.361838326;0.35168478;;;;;;;;;;,
backtest;818;;454.165;430.985;0.367882643;0.34885925;;;;;;;;;;,
backtest;819;;446.64;433.10126;0.361707017;0.35059604;;;;;;;;;;,
backtest;820;;425.54;433.1547;0.344390644;0.35063988;;;;;;;;;;,
backtest;821;;423.88;424.48773;0.343028314;0.34352708;;;;;;;;;;,
backtest;822;;408.55;416.3788;0.330447271;0.33687225;;;;;;;;;;,
backtest;823;;437.53;405.69284;0.354230611;0.32810247;;;;;;;;;;,
backtest;824;;439.4;410.3379;0.355765285;0.33191457;;;;;;;;;;,
backtest;825;;434.86;418.31757;0.352039393;0.33846334;;;;;;;;;;,
backtest;826;;433.435;422.56616;0.350869922;0.3419501;;;;;;;;;;,
backtest;827;;432.99;423.5994;0.350504719;0.34279802;;;;;;;;;;,
backtest;828;;469.67;422.98764;0.380607304;0.34229597;;;;;;;;;;,
backtest;829;;456.68;436.47116;0.369946656;0.35336164;;;;;;;;;;,
backtest;830;;471.16;442.94446;0.381830119;0.35867417;;;;;;;;;;,
backtest;831;;471.63;450.47177;0.382215839;0.36485168;;;;;;;;;;,
backtest;832;;460.18;454.9691;0.37281904;0.36854255;;;;;;;;;;,
backtest;833;;468.35;451.85037;0.379524005;0.36598307;;;;;;;;;;,
backtest;834;;487.84;450.74167;0.395519081;0.36507317;;;;;;;;;;,
backtest;835;;492.64;458.02457;0.39945835;0.37105012;;;;;;;;;;,
backtest;836;;493.55;466.46796;0.40020517;0.37797946;;;;;;;;;;,
backtest;837;;485.09;472.1668;0.393262208;0.3826564;;;;;;;;;;,
backtest;838;;485.48;471.3449;0.393582273;0.38198188;;;;;;;;;;,
backtest;839;;470.61;469.0369;0.381378744;0.38008773;;;;;;;;;;,
backtest;840;;462.41;461.19022;0.374649159;0.3736481;;;;;;;;;;,
backtest;841;;455.72;451.76776;0.369158802;0.36591527;;;;;;;;;;,
backtest;842;;451.78;443.19034;0.365925318;0.35887596;;;;;;;;;;,
backtest;843;;448.7;437.0939;0.36339762;0.35387272;;;;;;;;;;,
backtest;844;;454.85;433.35974;0.368444809;0.35080817;;;;;;;;;;,
backtest;845;;455.81;434.75305;0.369232663;0.35195163;;;;;;;;;;,
backtest;846;;439;437.83997;0.355437013;0.354485;;;;;;;;;;,
backtest;847;;439.66;433.84198;0.355978662;0.35120392;;;;;;;;;;,
backtest;848;;435.2;429.96866;0.352318424;0.34802517;;;;;;;;;;,
backtest;849;;422.39;425.892;0.341805499;0.34467953;;;;;;;;;;,
backtest;850;;410.17;418.4043;0.331776775;0.3385345;;;;;;;;;;,
backtest;851;;416.1;408.21753;0.336643414;0.33017442;;;;;;;;;;,
backtest;852;;422.22;403.8561;0.341665983;0.3265951;;;;;;;;;;,
backtest;853;;419.11;405.46408;0.339113664;0.3279147;;;;;;;;;;,
backtest;854;;424.68;407.08716;0.343684858;0.32924676;;;;;;;;;;,
backtest;855;;430.89;410.4529;0.348781288;0.33200896;;;;;;;;;;,
backtest;856;;434.99;415.41437;0.352146081;0.33608073;;;;;;;;;;,
backtest;857;;447.82;420.33405;0.362675421;0.34011823;;;;;;;;;;,
backtest;858;;435.17;428.14334;0.352293804;0.34652716;;;;;;;;;;,
backtest;859;;440.41;428.25412;0.356594173;0.3466181;;;;;;;;;;,
backtest;860;;446.88;427.96863;0.36190398;0.34638378;;;;;;;;;;,
backtest;861;;457.62;429.83777;0.370718096;0.34791774;;;;;;;;;;,
backtest;862;;452.73;435.53214;0.366704965;0.352591;;;;;;;;;;,
backtest;863;;457.98;437.86172;0.371013541;0.35450286;;;;;;;;;;,
backtest;864;;468.06;440.2839;0.379286007;0.3564907;;;;;;;;;;,
backtest;865;;469.45;445.55167;0.380426754;0.36081386;;;;;;;;;;,
backtest;866;;454.61;449.87534;0.368247846;0.3643622;;;;;;;;;;,
backtest;867;;460.95;446.21725;0.373450964;0.36136007;;;;;;;;;;,
backtest;868;;439.38;444.23517;0.355748872;0.35973343;;;;;;;;;;,
backtest;869;;421.96;434.82632;0.341452606;0.35201177;;;;;;;;;;,
backtest;870;;421.01;420.36752;0.340672959;0.3401457;;;;;;;;;;,
backtest;871;;413.87;410.14957;0.334813295;0.33176002;;;;;;;;;;,
backtest;872;;429.75;402.73764;0.347845712;0.3256772;;;;;;;;;;,
backtest;873;;436.63;405.97256;0.353491998;0.32833204;;;;;;;;;;,
backtest;874;;417.79;414.1427;0.338030365;0.3350371;;;;;;;;;;,
backtest;875;;403.26;413.39664;0.326105868;0.33442482;;;;;;;;;;,
backtest;876;;405;404.96225;0.327533853;0.32750288;;;;;;;;;;,
backtest;877;;411.61;398.42853;0.332958556;0.32214078;;;;;;;;;;,
backtest;878;;407.8;397.58075;0.32983176;0.32144502;;;;;;;;;;,
backtest;879;;423.25;397.2165;0.342511284;0.32114607;;;;;;;;;;,
backtest;880;;435.06;403.38586;0.352203529;0.32620916;;;;;;;;;;,
backtest;881;;450.05;413.56635;0.36450554;0.3345641;;;;;;;;;;,
backtest;882;;457.51;426.63446;0.370627821;0.34528884;;;;;;;;;;,
backtest;883;;459.55;437.94714;0.372302011;0.35457295;;;;;;;;;;,
backtest;884;;465.74;444.5842;0.377382027;0.36001986;;;;;;;;;;,
backtest;885;;469.5;449.1154;0.380467788;0.36373854;;;;;;;;;;,
backtest;886;;483.35;452.09564;0.391834222;0.36618435;;;;;;;;;;,
backtest;887;;486.2;458.4234;0.394173164;0.37137744;;;;;;;;;;,
backtest;888;;496.56;463.81638;0.402675421;0.37580335;;;;;;;;;;,
backtest;889;;488.88;470.6408;0.396372589;0.38140404;;;;;;;;;;,
backtest;890;;494.8;471.81445;0.401231022;0.38236722;;;;;;;;;;,
backtest;891;;492.98;473.14017;0.399737382;0.38345522;;;;;;;;;;,
backtest;892;;504.09;473.07718;0.40885515;0.3834035;;;;;;;;;;,
backtest;893;;499.44;477.01547;0.405038982;0.3866356;;;;;;;;;;,
backtest;894;;487.16;478.63522;0.394961018;0.3879649;;;;;;;;;;,
backtest;895;;477.76;474.243;0.387246615;0.38436028;;;;;;;;;;,
backtest;896;;482.42;466.35544;0.391070989;0.3778871;;;;;;;;;;,
backtest;897;;478.21;462.6564;0.387615921;0.37485138;;;;;;;;;;,
backtest;898;;481.4;460.16013;0.390233894;0.37280273;;;;;;;;;;,
backtest;899;;467.7;460.66614;0.378990562;0.373218;;;;;;;;;;,
backtest;900;;467.65;456.69965;0.378949528;0.36996278;;;;;;;;;;,
backtest;901;;455.1;453.41434;0.368649979;0.3672666;;;;;;;;;;,
backtest;902;;465.66;446.85046;0.377316373;0.36187974;;;;;;;;;;,
backtest;903;;455.03;446.45517;0.368592532;0.36155534;;;;;;;;;;,
backtest;904;;465.96;443.87103;0.377562577;0.35943457;;;;;;;;;;,
backtest;905;;475.06;446.31372;0.385030776;0.36143926;;;;;;;;;;,
backtest;906;;466.27;452.85837;0.377816988;0.36681032;;;;;;;;;;,
backtest;907;;476.57;454.45682;0.386270004;0.36812213;;;;;;;;;;,
backtest;908;;480.88;458.09872;0.38980714;0.37111098;;;;;;;;;;,
backtest;909;;483.5;462.2875;0.391957325;0.37454864;;;;;;;;;;,
backtest;910;;488.9;465.76013;0.396389003;0.37739855;;;;;;;;;;,
backtest;911;;500.77;469.50897;0.406130488;0.38047516;;;;;;;;;;,
backtest;912;;496.04;476.24564;0.402248666;0.38600382;;;;;;;;;;,
backtest;913;;481.11;478.9106;0.389995897;0.3881909;;;;;;;;;;,
backtest;914;;489.9;473.23535;0.397209684;0.38353333;;;;;;;;;;,
backtest;915;;488.3;470.80475;0.395896594;0.38153857;;;;;;;;;;,
backtest;916;;492.79;469.40488;0.399581453;0.38038972;;;;;;;;;;,
backtest;917;;494.17;470.67365;0.400713993;0.38143098;;;;;;;;;;,
backtest;918;;495.22;472.82336;0.401575708;0.38319522;;;;;;;;;;,
backtest;919;;495.22;474.89618;0.401575708;0.38489634;;;;;;;;;;,
backtest;920;;481.68;476.21466;0.390463685;0.3859784;;;;;;;;;;,
backtest;921;;475.69;471.46094;0.385547805;0.3820771;;;;;;;;;;,
backtest;922;;479.98;464.63202;0.389068527;0.37647274;;;;;;;;;;,
backtest;923;;490.97;461.6944;0.398087813;0.37406188;;;;;;;;;;,
backtest;924;;522.53;465.50897;0.42398851;0.37719244;;;;;;;;;;,
backtest;925;;531.4;482.35513;0.431267952;0.39101776;;;;;;;;;;,
backtest;926;;543.5;499.6087;0.441198195;0.40517744;;;;;;;;;;,
backtest;927;;548.22;514.7935;0.44507181;0.41763932;;;;;;;;;;,
backtest;928;;547.1;524.706;0.444152647;0.42577434;;;;;;;;;;,
backtest;929;;563.82;528.07446;0.457874436;0.42853874;;;;;;;;;;,
backtest;930;;560.53;534.1828;0.455174395;0.43355173;;;;;;;;;;,
backtest;931;;571.07;536.57635;0.463824374;0.4355161;;;;;;;;;;,
backtest;932;;594.91;540.7292;0.483389413;0.43892422;;;;;;;;;;,
backtest;933;;596.54;552.7615;0.484727124;0.44879892;;;;;;;;;;,
backtest;934;;598.73;562.49054;0.486524415;0.45678338;;;;;;;;;;,
backtest;935;;613.62;568.38354;0.498744358;0.46161965;;;;;;;;;;,
backtest;936;;616.17;576.47986;0.500837095;0.46826416;;;;;;;;;;,
backtest;937;;610.31;582.5907;0.496027903;0.4732792;;;;;;;;;;,
backtest;938;;624.65;583.16833;0.507796471;0.47375327;;;;;;;;;;,
backtest;939;;627.74;587.488;0.510332376;0.4772983;;;;;;;;;;,
backtest;940;;615.27;592.108;0.500098482;0.48108986;;;;;;;;;;,
backtest;941;;630.27;590.02466;0.512408699;0.47938013;;;;;;;;;;,
backtest;942;;661.6;592.9372;0.53812064;0.48177037;;;;;;;;;;,
backtest;943;;693.32;608.3579;0.564152647;0.49442586;;;;;;;;;;,
backtest;944;;682.23;633.46265;0.555051293;0.51502883;;;;;;;;;;,
backtest;945;;700.99;646.5778;0.570447271;0.5257922;;;;;;;;;;,
backtest;946;;696.41;658.28815;0.566688551;0.53540266;;;;;;;;;;,
backtest;947;;721.33;662.3172;0.587139926;0.5387092;;;;;;;;;;,
backtest;948;;722.48;671.80646;0.588083709;0.54649687;;;;;;;;;;,
backtest;949;;721.28;678.6963;0.587098892;0.5521512;;;;;;;;;;,
backtest;950;;739;681.2288;0.601641362;0.5542296;;;;;;;;;;,
backtest;951;;726.58;688.18396;0.591448502;0.5599376;;;;;;;;;;,
backtest;952;;726.13;688.308;0.591079196;0.56003934;;;;;;;;;;,
backtest;953;;694.52;686.299;0.565137464;0.5583906;;;;;;;;;;,
backtest;954;;674.72;672.02893;0.548887977;0.54667944;;;;;;;;;;,
backtest;955;;785.38;652.63916;0.639704555;0.5307666;;;;;;;;;;,
backtest;956;;788.17;683.5542;0.641994255;0.55613804;;;;;;;;;;,
backtest;957;;790.92;716.7416;0.644251128;0.58337426;;;;;;;;;;,
backtest;958;;787.01;738.95374;0.641042265;0.6016034;;;;;;;;;;,
backtest;959;;776.63;747.4369;0.632523595;0.60856533;;;;;;;;;;,
backtest;960;;791.12;743.8959;0.644415265;0.6056593;;;;;;;;;;,
backtest;961;;822.79;743.28674;0.670406237;0.6051594;;;;;;;;;;,
backtest;962;;852.37;755.26306;0.694681986;0.61498815;;;;;;;;;;,
backtest;963;;859.64;776.8137;0.700648338;0.63267434;;;;;;;;;;,
backtest;964;;887;794.7127;0.723102175;0.6473637;;;;;;;;;;,
backtest;965;;926.69;814.67944;0.75567501;0.66375005;;;;;;;;;;,
backtest;966;;875.28;841.71265;0.713483792;0.6859357;;;;;;;;;;,
backtest;967;;857.74;838.81165;0.699089044;0.6835549;;;;;;;;;;,
backtest;968;;919.13;821.6624;0.749470661;0.6694808;;;;;;;;;;,
backtest;969;;908.88;830.547;0.741058679;0.67677224;;;;;;;;;;,
backtest;970;;879.44;838.12714;0.716897825;0.6829931;;;;;;;;;;,
backtest;971;;878.365;831.203;0.716015593;0.6773106;;;;;;;;;;,
backtest;972;;884.55;823.05707;0.721091506;0.6706254;;;;;;;;;;,
backtest;973;;893.98;820.36554;0.728830529;0.6684165;;;;;;;;;;,
backtest;974;;903.72;824.27124;0.736823964;0.67162186;;;;;;;;;;,
backtest;975;;914.35;832.65796;0.745547805;0.67850465;;;;;;;;;;,
backtest;976;;942.89;843.3072;0.768970045;0.6872443;;;;;;;;;;,
backtest;977;;950.02;861.5413;0.774821502;0.7022087;;;;;;;;;;,
backtest;978;;925.61;876.9991;0.754788675;0.7148946;;;;;;;;;;,
backtest;979;;902.5;875.74176;0.735822733;0.7138627;;;;;;;;;;,
backtest;980;;903.56;861.1665;0.736692655;0.7019011;;;;;;;;;;,
backtest;981;;903.63;848.7761;0.736750103;0.6917325;;;;;;;;;;,
backtest;982;;894.52;841.6758;0.729273697;0.6859054;;;;;;;;;;,
backtest;983;;889.64;835.54047;0.725268773;0.6808703;;;;;;;;;;,
backtest;984;;859.05;830.79785;0.700164136;0.6769781;;;;;;;;;;,
backtest;985;;880.08;817.00665;0.717423061;0.6656599;;;;;;;;;;,
backtest;986;;871.33;815.2272;0.710242101;0.66419953;;;;;;;;;;,
